tweet,label
you should feel beautiful and you should feel safe what you sorround yourself with should bring you peace of mind and peace of spirit vijana kataa kutumika stand for peace election bila noma one nationonepeople,neutral
@user let s be honest if the baba s argumentative base for heading to the supreme court is that of the statement of julianna cherera and fellow commissioners is bound to fail it is proven that you need to be a goon to win elections in this country,neutral
@user william samoei ruto based on how you almost slapped a poor hustler today i now believe you wanted to slap uhuru and eugine wamalwa lakini punguza hasira elections come and go it s not a matter of life and death,fake
irungukangataa we are wondering if he is not kaming kindly ajulishe iebc,neutral
kwani tallying center ya itumbi imefungwa,neutral
ombetac lakini wakili why take sides while it is clear these guys had marked ballot papers openly dont you want a free fair election,neutral
lexmwanzo kabisa man what worries me is whether kenyans have taken enough lessons to know better come the next ballot,neutral
umewaste pesa kwa candaign alafu haupati jina kwa ballot paper sheesh,neutral
@user yet to go for test run definately i will soon wacha nione vile elections zinaenda,neutral
mnakumbuka kuna time unga ilikosa kabisa last elections alafu ikareleasiwa once hawa watu utubeba ujinga,neutral
"political coalitions in kenya only serve the selfish interests of politicians and do not serve the the people, in fact they act as a great disservice by killing opposition ongeza volume , let all political parties work for kenyans",fake
form34b parents were angry with magoha for sending children home ukiona form 3 na form 4 huko ndio ballot box huwekwa during voting sasa watoto wa highschool wamekuwa wakisomea polling stations,fake
ruto went to icc and came back and won the president elections sasa supreme court itamshtua enoughisenough someone tell raila odinga mzee of opposition side since history kenyans have moved on and kazi inaendelea,fact
@user @user go susu and chill no way uda is winning anything here and malala is in anc not uda mlichezwa sana kama madigidigi tu,fake
tuko site keenly following as the blue litmus paper turns yellow completely @user the 5th ,neutral
15yassiribra aaaah imepotea ni huyo missing iebc guy found dead,neutral
dp william ruto has been candaigning for record 9 yrs while baba was serving the citizens of kenya and africans as the special envoy only candaigned for 3 months yet on9tb mtu wa makasiriko na vitimbi will be thrashed completely at the ballot i support solomon mukubwa but ruto,neutral
@user it depends which ballot son long as found in the wrong side of law atapelekwa ndani,fact
iebc bana sahii ata hesabu ya 1 plus 1 akili iwezi anxiety tu,neutral
dear president uhuru kenyatta if things gets worse cheza kama wewe lock it down kesi baadae remember we don t need any elections soon good night,neutral
@user you went to usa and uk to scare away investors by informing them that the government where you tebutis preparing for ringing elections aky nani aliwatoa sudan,fake
utabaki home ukilala wengine wakiraukia polling station kukuamulia bei ya unga in the next five years go make your voice heard at the ballot bana mimindioshida makosa ni yangu,fact
we all know wanaogopa wanjigi kwa ballot juu wanajua what will happen kenya will change wewillbeontheballot,neutral
@user @user wueh kenyans are really hawk-eyed mnajuanga mambo sana i wondered why or how the 4 commissioner s presser on tuesday acted as a curtain raiser for raila s presser pale kicc these people are in no doubt acting hand in hand the 4 commissioners ignored the independence of iebc ,neutral
we achieved alot in this election international observers gave a very positive feedback @user ncic kenyaelection bila noma,fact
@user time ya elections ndo streets hukua moto coz gava hii time iko in transition streetchronicles,fact
@user undpkenya kisiuniofficial @user swedeninkenyaelection bila nomaconnectingeducationwithpeacebravo for the good work you are doing in being ambassadors of peace in the country,neutral
here is a new slogan for youform ni aibisi,neutral
words of incitements war drums and all kind of uncalled behaviors like family ethnic profiling which can lead to chaos and violence is what tangatanga brigade thrives in why are you people mentioning lenah koinange yet she isn t a candidate in the on going elections k5th5emqsg,neutral
@user everyone holding their money waiting for the outcome i have many clients including malipo ya polepole who have requested to wait for the elections to be over,neutral
@user @user  this is not iebc screen bana but what kuria is presenting are results posted by iebc on their screen,neutral
huko pipeline unafanya candaign ploti moja ushawin elections,fake
and i still wonder why people hate this man bana rutothe5th,neutral
it s a win for democracy and the supreme law of the country all eyes now on 2022 elections hustlers mbele,neutral
this is a revolution that not even the ncic kenya can stop after voting we must protect our votes operation linda kura our luo brothers descendants of david watu wa kurusha mawe are known for violence all we want is peace before and after elections hatupangwi na hatupangwa,fake
mapema ndio bestsupreme court,neutral
@user his party is in azimio na hawezi toka hadi elections ziishe,neutral
@user @user @user @user hii picha inazungumza mambo mengi sana kwa wale kama sisi wanasaikologia mbona bwana ruto hayupo kwa picha na mgombea mwenza hataki mgonbea mwenza apate exposure,neutral
msighost the deals mmekuwa mkisema after elections tutachapa bana keep the same energy,neutral
nikiwa na nguvu ya kung'oa reli definitelykuinua kura si nzitoukiingiza kwa ballot box chagua kiongozi wa kweli,fact
stanley livondo brings into limelight an idea by the second in command or ideally a plan that was laid to kill president kenyatta he goes ahead to warn mount kenya residents that a mistake in the ballot would haunt them 50yrs to come in whose hands are kenyans safe,fact
